0,monthly_top1_none_10bp,monthly_top1_current_10bp,monthly_top1_dual_trend_10bp,monthly_top1_risk_off_10bp,monthly_top3_none_10bp,monthly_top3_current_10bp,monthly_top3_dual_trend_10bp,monthly_top3_risk_off_10bp
2009-06-01,0.9887092642773901,0.9887092642773901,0.9970019999999999,0.9887092642773901,1.0729741105708268,1.0729741105708268,0.9970019999999999,1.0729741105708268
2009-06-02,0.978711472737199,0.978711472737199,0.9869203526226602,0.978711472737199,1.0611469340120574,1.0611469340120574,0.986012248646938,1.0611469340120574
2009-06-03,0.9922554352615459,0.9922554352615459,1.0005779142664948,0.9922554352615459,1.075588800046379,1.075588800046379,0.9994315559518372,1.075588800046379
2009-06-04,0.984439902788464,0.984439902788464,0.9926968295146265,0.984439902788464,1.067789479151253,1.067789479151253,0.9921844672714352,1.067789479151253
2009-06-05,1.0174656025082702,1.0174656025082702,1.02599953017872,1.0174656025082702,1.0844357583252573,1.0844357583252573,1.0076521038765824,1.0844357583252573
2009-06-08,1.0141097448148901,1.0141097448148901,1.0226155254435558,1.0141097448148901,1.0833373148966627,1.0833373148966627,1.0066314359178625,1.0833373148966627
2009-06-09,1.003160386820947,1.003160386820947,1.0115743304096896,1.003160386820947,1.0689841187646154,1.0689841187646154,0.9932945202280418,1.0689841187646154
2009-06-10,1.030635282227465,1.030635282227465,1.0392796697443112,1.030635282227465,1.1107112911824766,1.1107112911824766,1.0320671932544392,1.1107112911824766
2009-06-11,1.0268797666235254,1.0268797666235254,1.0354926549934225,1.0268797666235254,1.1224392736928217,1.1224392736928217,1.0429647740101933,1.1224392736928217
2009-06-12,1.0198318310898191,1.0198318310898191,1.028385605351168,1.0198318310898191,1.1294949067900966,1.1294949067900966,1.04952083183111,1.1294949067900966
2009-06-15,1.008501846514388,1.008501846514388,1.0169605912547037,1.008501846514388,1.131587704616974,1.131587704616974,1.0514654487593622,1.131587704616974
2009-06-16,0.9579609802701129,0.9579609802701129,0.9659958167270751,0.9579609802701129,1.0715700689292331,1.0715700689292331,0.9956973717606402,1.0715700689292331
2009-06-17,0.9762183686284869,0.9762183686284869,0.9844063377626793,0.9762183686284869,1.0859304434943893,1.0859304434943893,1.009040957613418,1.0859304434943893
2009-06-18,0.944727862787305,0.944727862787305,0.9526517073176858,0.944727862787305,1.0612681044603278,1.0612681044603278,0.9861248396014409,1.0612681044603278
2009-06-19,0.9583733257334075,0.9583733257334075,0.9664116207115723,0.9583733257334075,1.068482421851997,1.068482421851997,0.9928283460488635,1.068482421851997
2009-06-22,0.9492002251197421,0.9492002251197421,0.9571615813031626,0.9492002251197421,1.0674916066343103,1.0674916066343103,0.9919076856676559,1.0674916066343103
2009-06-23,0.9114357244605018,0.9114357244605018,0.9190803333098188,0.9114357244605018,1.0279952824393264,1.0279952824393264,0.9552079052842335,1.0279952824393264
2009-06-24,0.9308603676687472,0.9308603676687472,0.9386678994706975,0.9308603676687472,1.031882501346839,1.031882501346839,0.9588198890096992,1.031882501346839
2009-06-25,0.9427676358927145,0.9427676358927145,0.9506750391453805,0.9427676358927145,1.063647765724923,1.063647765724923,0.988336008553935,1.063647765724923
2009-06-26,0.9595342368069428,0.9595342368069428,0.9675822688524924,0.9595342368069428,1.08135894638199,1.08135894638199,1.004793146115309,1.08135894638199
2009-06-29,0.9346222270490224,0.9346222270490224,0.9424613112059402,0.9346222270490224,1.0553559590790793,1.0553559590790793,0.9806313046584036,1.0553559590790793
2009-06-30,0.9654085737144419,0.9654085737144419,0.9735058763851182,0.9654085737144419,1.0844816305768235,1.0844816305768235,1.0076947281357376,1.0844816305768235
2009-07-01,0.9472313453141706,0.9472313453141706,0.9551761876441389,0.9472313453141706,1.0782160294959906,1.0782160294959906,1.0018727639827822,1.0782160294959906
